latitude,longitude,yield,Carbon (0-15 cm),Carbon (15-30 cm),Clay (0-15 cm),Clay (15-30 cm),Clay (30-60 cm),Clay (60-90 cm),Clay (90-120 cm),Sand (0-15 cm),Sand (15-30 cm),Sand (30-60 cm),Sand (60-90 cm),Sand (90-120 cm),Silt (0-15 cm),Silt (15-30 cm),Silt (30-60 cm),Silt (60-90 cm),Silt (90-120 cm),OM (0-15 cm),OM (15-30 cm),pH (0-15 cm),pH (15-30 cm),Elevation,Aspect,Curvature,Slope,TPI,Nitrogen,Phosphorous,ETa_Oct,ETa_Nov,ETa_Dec,ETa_Jan,ETa_Feb,ETa_Mar,ETa_Apr,SM 30 cm Oct,SM 30 cm Nov,SM 30 cm Dec,SM 30 cm Jan,SM 30 cm Feb,SM 30 cm Mar,SM 30 cm Apr,SM 30 cm growing,SM 60 cm Oct,SM 60 cm Nov,SM 60 cm Dec,SM 60 cm Jan,SM 60 cm Feb,SM 60 cm Mar,SM 60 cm Apr,SM 60 cm growing,SM 90 cm Oct,SM 90 cm Nov,SM 90 cm Dec,SM 90 cm Jan,SM 90 cm Feb,SM 90 cm Mar,SM 90 cm Apr,SM 90 cm growing,SM 120 cm Oct,SM 120 cm Nov,SM 120 cm Dec,SM 120 cm Jan,SM 120 cm Feb,SM 120 cm Mar,SM 120 cm Apr,SM 120 cm growing,SM 150 cm Oct,SM 150 cm Nov,SM 150 cm Dec,SM 150 cm Jan,SM 150 cm Feb,SM 150 cm Mar,SM 150 cm Apr,SM 150 cm growing,SM 180 cm Oct,SM 180 cm Nov,SM 180 cm Dec,SM 180 cm Jan,SM 180 cm Feb,SM 180 cm Mar,SM 180 cm Apr,SM 180 cm growing,Carbon,OM,pH,ETa,Clay,Sand,Silt,SM 30 cm,SM 60 cm,SM 90 cm,SM 120 cm,SM 150 cm,SM 180 cm,Precipitation
4447331.751,659239.6124,64.74013,1.0113674,0.70238644,25.799654,26.813545,27.292599,27.543032,29.986656,48.615913,49.034748,52.626755,54.657192,57.79237,23.27661,23.329927,22.98908,17.531502,12.298169,2.3168309,1.5746001,6.4737377,7.3233724,1375.45,59.036243,-0.040039062,0.08360374,-0.004394531,0,20,0.54090834,0.24960889,0.23179634,0.19037963,0.2851337,0.7220115,0.97322756,14.409049,15.059828,13.211341,18.178621,12.886334,18.02962,17.985403,15.454375,24.425486,23.898716,23.728437,25.8412,24.371775,26.205042,26.173023,24.966543,22.791203,21.206127,22.990915,26.189861,25.072262,27.647896,24.654755,24.237963,25.096155,23.061983,22.123083,25.095167,23.926565,26.03782,25.224201,24.437271,14.987426,11.9953575,11.310113,14.67967,13.434312,15.598598,14.341844,13.700465,14.704926,12.641518,13.971209,14.794017,13.472529,14.327891,14.309535,13.98626,0.85687697,1.9457154,6.898555,0.45615226,26.306599,48.825333,23.303268,15.680029,24.949097,24.364716,24.366425,13.763902,14.03166,35.55
4447331.751,659244.6009,70.94626,1.1087016,0.7160443,26.203827,26.99838,27.223288,27.15022,29.257782,45.996323,46.598404,51.5037,54.462578,57.880505,24.218296,24.845692,25.852907,18.123436,13.179734,2.5532753,1.673495,6.3848386,7.152503,1375.45,-1,0,0,0,0,20,0.54090834,0.24960889,0.23179634,0.19037963,0.2851337,0.7220115,0.97322756,13.961873,14.652201,13.548623,18.18822,12.601796,18.615898,17.597153,15.445712,23.925592,24.509033,24.022486,25.656998,25.888233,26.252485,26.479858,25.192162,24.108484,21.301403,21.41456,25.928644,25.681362,25.602427,27.447298,24.268847,24.858236,24.973913,24.451313,29.320063,25.427734,26.75276,25.593685,26.027739,13.465401,12.543535,12.548572,15.60764,12.392092,15.14876,13.773262,13.640995,15.457147,13.232779,13.913668,14.564073,14.094717,13.944619,14.522963,14.136368,0.91237295,2.1133852,6.768671,0.45615226,26.601105,46.297363,24.531994,15.595109,25.247812,24.49774,25.9111,13.639894,14.247138,35.55
4447331.751,659249.5894,65.919106,1.220112,0.7318344,26.488523,26.962757,26.790724,26.584316,28.88486,43.96869,44.784813,50.745377,54.263885,57.608154,24.761774,25.551065,28.278482,18.91677,14.109263,2.78323,1.7524815,6.315708,6.9974823,1375.45,-1,0,0,0,0,20,0.54090834,0.24960889,0.23179634,0.19037963,0.2851337,0.7220115,0.97322756,13.961873,14.652201,13.548623,18.18822,12.601796,18.615898,17.597153,15.445712,23.925592,24.509033,24.022486,25.656998,25.888233,26.252485,26.479858,25.192162,24.108484,21.301403,21.41456,25.928644,25.681362,25.602427,27.447298,24.268847,24.858236,24.973913,24.451313,29.320063,25.427734,26.75276,25.593685,26.027739,13.465401,12.543535,12.548572,15.60764,12.392092,15.14876,13.773262,13.640995,15.457147,13.232779,13.913668,14.564073,14.094717,13.944619,14.522963,14.136368,0.9759732,2.2678556,6.656595,0.45615226,26.72564,44.37675,25.15642,15.595109,25.247812,24.49774,25.9111,13.639894,14.247138,35.55
4447331.751,659254.5779,64.78005,1.264821,0.7334187,26.531248,26.85672,26.517454,26.167883,28.347841,43.45751,43.911415,50.622192,54.767933,57.628708,24.886293,26.106642,29.358624,18.874956,14.679158,2.8845313,1.7962292,6.2769265,6.920071,1375.45,-1,0,0,0,0,20,0.6870998,0.2848499,0.23336819,0.19037963,0.2851337,0.7421986,1.0735735,14.726119,14.531254,13.356137,18.22153,14.052333,16.593594,18.305683,15.509129,23.754316,24.265463,24.0502,25.627764,26.162497,25.834911,26.835392,25.122793,24.447987,21.680702,21.413633,25.670633,25.739283,26.108368,27.612736,24.52729,25.605755,25.259521,23.718641,28.500763,26.618938,26.033562,28.187489,26.22302,12.902518,11.684528,12.964218,15.474386,13.729559,14.974022,14.968923,13.8176565,16.183409,13.427248,14.573738,15.10486,13.898454,13.765847,15.095779,14.455398,0.9991199,2.3403802,6.598499,0.4995148,26.693985,43.684464,25.496468,15.683807,25.218647,24.66762,26.274952,13.814023,14.578476,35.55
4447331.751,659259.5664,82.0595,1.1534489,0.7085302,25.668913,26.163654,26.081337,25.795746,27.563818,47.046677,47.079906,52.17609,56.263462,58.998024,23.172365,24.318724,26.889336,17.683723,14.012496,2.6230116,1.723414,6.347734,7.057672,1375.45,-1,0,0,0,0,20,0.6870998,0.2848499,0.23336819,0.19037963,0.2851337,0.7421986,1.0735735,15.358491,14.284059,14.449498,17.192335,13.8024645,17.376205,18.882364,15.649704,24.161737,24.666138,24.07855,24.232878,26.516697,25.756517,25.744001,25.090853,22.731142,18.997553,19.501204,23.474413,25.404892,26.518393,26.951569,23.216932,24.813631,24.261175,23.963648,28.472458,26.348799,26.112406,27.714382,25.922913,11.54029,12.287275,12.574531,15.298932,11.942555,14.634411,15.209104,13.272708,15.5633135,13.53805,13.879117,14.665998,14.776099,13.164505,15.016787,14.316185,0.93098956,2.1732128,6.702703,0.4995148,25.916283,47.063293,23.745544,15.906488,25.02236,23.368452,25.955215,13.3553,14.371981,35.55
4447331.751,659264.5549,74.429535,1.0397035,0.66463,24.467827,25.33161,25.044165,25.070604,26.341446,51.41534,50.90518,54.78198,58.655106,61.28724,21.12123,21.763763,23.530722,16.10793,12.900545,2.3293383,1.6216075,6.4336987,7.224511,1375.45,-1,0,0,0,0,20,0.6870998,0.2848499,0.23336819,0.19037963,0.2851337,0.7421986,1.0735735,15.358491,14.284059,14.449498,17.192335,13.8024645,17.376205,18.882364,15.649704,24.161737,24.666138,24.07855,24.232878,26.516697,25.756517,25.744001,25.090853,22.731142,18.997553,19.501204,23.474413,25.404892,26.518393,26.951569,23.216932,24.813631,24.261175,23.963648,28.472458,26.348799,26.112406,27.714382,25.922913,11.54029,12.287275,12.574531,15.298932,11.942555,14.634411,15.209104,13.272708,15.5633135,13.53805,13.879117,14.665998,14.776099,13.164505,15.016787,14.316185,0.8521668,1.9754729,6.829105,0.4995148,24.89972,51.160263,21.442497,15.906488,25.02236,23.368452,25.955215,13.3553,14.371981,35.55
4447331.751,659269.5434,86.64565,0.93223566,0.6424606,23.681576,24.667883,24.59654,24.60004,25.543337,55.30361,53.941864,56.29434,60.143627,62.569378,19.338882,20.178587,21.09692,14.945214,12.3029175,2.0820076,1.5447527,6.5026155,7.373314,1375.45,-1,0,0,0,0,20,0.6870998,0.2848499,0.23336819,0.19037963,0.2851337,0.7421986,1.0735735,13.914408,14.147029,14.751521,17.229387,14.201897,17.710724,18.474413,15.529576,23.569937,24.186638,23.476416,24.731592,25.634119,26.336168,25.836714,24.79283,21.80102,17.502335,19.505733,23.926863,25.566298,26.61835,26.544651,22.876251,22.816854,23.212605,21.177948,28.876598,24.97792,27.066774,27.57042,24.916536,12.809427,12.423291,12.717572,15.073359,13.842568,15.04536,14.456787,13.701527,14.821763,12.425869,14.008371,15.97836,13.816743,15.085699,14.611756,14.365218,0.78734815,1.8133802,6.9379644,0.4995148,24.174728,54.622738,19.758736,15.775625,24.824512,23.066463,25.099873,13.766909,14.3926525,35.55
4447331.751,659274.5319,93.37604,0.82855517,0.620412,22.908356,24.019657,24.137339,24.043285,24.682194,59.28164,56.96856,57.8215,61.79204,63.924713,17.512453,18.589266,18.67159,13.679655,11.708166,1.8422503,1.4676768,6.5744066,7.526732,1375.45,-1,0,0,0,0,20,0.6870998,0.2848499,0.23336819,0.19037963,0.2851337,0.7421986,1.0735735,14.317254,14.033983,15.182933,17.337389,13.795953,18.007103,18.296701,15.634452,23.557682,23.707607,23.4985,23.562399,25.663013,26.409143,26.132442,24.650322,20.860615,16.917542,16.815704,24.043762,24.63963,27.54481,25.720793,22.192072,24.614157,23.005426,22.209322,25.510502,25.46979,27.644136,28.738443,25.136648,13.113061,12.147311,12.623133,12.8071375,14.16044,16.423279,15.424478,13.70592,13.963745,12.327124,14.15168,15.518118,13.245406,14.516283,14.550726,14.041942,0.7244836,1.6549635,7.0505695,0.4995148,23.464006,58.1251,18.05086,15.8530445,24.647259,22.363266,25.31311,13.814119,14.039012,35.55
4447331.751,659279.5204,45.869522,0.7245845,0.57777125,22.102917,23.913895,23.976667,22.867186,22.853046,63.051205,59.263546,58.872032,64.14857,65.791214,15.99966,17.416224,16.261152,12.4363575,11.390392,1.6011271,1.404369,6.5878177,7.67886,1375.45,268.0893,-0.60009766,0.8599902,-0.050048828,0,20,0.6870998,0.2848499,0.23336819,0.19037963,0.2851337,0.7421986,1.0735735,14.317254,14.033983,15.182933,17.337389,13.795953,18.007103,18.296701,15.634452,23.557682,23.707607,23.4985,23.562399,25.663013,26.409143,26.132442,24.650322,20.860615,16.917542,16.815704,24.043762,24.63963,27.54481,25.720793,22.192072,24.614157,23.005426,22.209322,25.510502,25.46979,27.644136,28.738443,25.136648,13.113061,12.147311,12.623133,12.8071375,14.16044,16.423279,15.424478,13.70592,13.963745,12.327124,14.15168,15.518118,13.245406,14.516283,14.550726,14.041942,0.6511779,1.502748,7.133339,0.4995148,23.008406,61.157375,16.707941,15.8530445,24.647259,22.363266,25.31311,13.814119,14.039012,35.55
4447331.751,659284.5089,47.430176,0.637799,0.55759096,21.472221,23.327084,23.61871,22.712076,22.306944,65.95534,61.644714,60.106525,63.858227,65.93867,14.490658,16.204771,14.620575,12.213104,11.343898,1.421018,1.3346783,6.6275764,7.8062925,1375.6,268.49136,-0.39990234,2.1773238,-0.024414062,0,20,0.526934,0.24509121,0.22957055,0.19037963,0.2851337,0.70980674,0.8862685,15.48281,14.335265,15.7718725,15.920667,13.4471035,17.20105,16.736658,15.375121,22.869074,23.883217,23.717459,24.621616,24.493853,25.385641,25.477152,24.255623,22.222883,21.182886,20.891811,22.05686,24.045292,25.405241,21.753372,22.513483,24.153326,24.396805,20.57075,26.703098,24.616388,25.365488,24.244898,24.205225,12.028717,12.328875,11.079248,13.276648,13.925761,13.830347,14.045804,12.920749,14.459686,12.891595,13.867415,14.143165,14.210427,15.242669,15.232368,14.153537,0.597695,1.3778481,7.216934,0.43902636,22.399652,63.800026,15.347714,15.556489,24.349716,22.508335,24.292965,12.930772,14.292475,35.55
