latitude,longitude,yield,Carbon (0-15 cm),Carbon (15-30 cm),Clay (0-15 cm),Clay (15-30 cm),Clay (30-60 cm),Clay (60-90 cm),Clay (90-120 cm),Sand (0-15 cm),Sand (15-30 cm),Sand (30-60 cm),Sand (60-90 cm),Sand (90-120 cm),Silt (0-15 cm),Silt (15-30 cm),Silt (30-60 cm),Silt (60-90 cm),Silt (90-120 cm),OM (0-15 cm),OM (15-30 cm),pH (0-15 cm),pH (15-30 cm),Elevation,Aspect,Curvature,Slope,TPI,Nitrogen,Phosphorous,ETa_Oct,ETa_Nov,ETa_Dec,ETa_Jan,ETa_Feb,ETa_Mar,ETa_Apr,SM 30 cm Oct,SM 30 cm Nov,SM 30 cm Dec,SM 30 cm Jan,SM 30 cm Feb,SM 30 cm Mar,SM 30 cm Apr,SM 30 cm growing,SM 60 cm Oct,SM 60 cm Nov,SM 60 cm Dec,SM 60 cm Jan,SM 60 cm Feb,SM 60 cm Mar,SM 60 cm Apr,SM 60 cm growing,SM 90 cm Oct,SM 90 cm Nov,SM 90 cm Dec,SM 90 cm Jan,SM 90 cm Feb,SM 90 cm Mar,SM 90 cm Apr,SM 90 cm growing,SM 120 cm Oct,SM 120 cm Nov,SM 120 cm Dec,SM 120 cm Jan,SM 120 cm Feb,SM 120 cm Mar,SM 120 cm Apr,SM 120 cm growing,SM 150 cm Oct,SM 150 cm Nov,SM 150 cm Dec,SM 150 cm Jan,SM 150 cm Feb,SM 150 cm Mar,SM 150 cm Apr,SM 150 cm growing,SM 180 cm Oct,SM 180 cm Nov,SM 180 cm Dec,SM 180 cm Jan,SM 180 cm Feb,SM 180 cm Mar,SM 180 cm Apr,SM 180 cm growing,Carbon,OM,pH,ETa,Clay,Sand,Silt,SM 30 cm,SM 60 cm,SM 90 cm,SM 120 cm,SM 150 cm,SM 180 cm,Precipitation
4446176.924,658184.7026,14.743359,1.0837412,1.1264752,27.930809,30.187702,27.289349,23.819126,22.676735,36.260567,33.39648,43.33394,42.04221,45.52043,35.99626,37.224495,29.818691,33.38301,32.32802,2.2996266,1.8370333,7.248166,7.9099507,1383.33,10.939899,3.3188477,3.4683206,0.2944336,20,30,0.38446772,0.4319282,0.26961222,0.28223866,0.36592788,0.69927126,0.80453485,12.238975,15.725327,11.855578,14.290088,17.69291,18.757837,18.093891,15.363966,16.51556,18.7365,15.705971,17.28205,20.539371,21.350525,18.63786,18.572418,16.119,17.726002,18.177845,18.034714,20.101881,19.099564,19.210037,18.225668,16.490967,16.248615,17.39504,19.409353,18.467018,18.690008,20.03113,18.013851,14.83819,14.164436,14.248418,14.300222,16.578526,15.654294,15.611078,14.876455,18.606358,19.07049,18.623838,18.08305,16.29968,17.378622,15.281993,17.879684,1.1051083,2.0683298,7.5790586,0.4625687,29.059256,34.82852,36.61038,15.522086,18.395405,18.35272,18.10459,15.056452,17.620577,22.08
4446176.924,658189.7026,15.788421,1.0839741,1.1281015,27.866816,30.19143,27.547798,24.345467,22.879002,36.37128,33.471745,43.15513,41.71259,45.041275,36.045822,37.003387,29.841475,33.448322,32.47657,2.2742393,1.832018,7.1671743,7.8724794,1383.3,8.680135,3.8813477,2.93909,0.31115723,20,30,0.38446772,0.4319282,0.26961222,0.28223866,0.36592788,0.69927126,0.80453485,13.557852,15.759969,11.191917,13.341696,17.888905,19.975302,18.012983,15.563701,16.84904,18.300371,15.934427,17.554424,20.875061,21.206263,18.752083,18.667397,15.357065,15.561923,16.169046,17.24171,20.5383,19.52838,18.787098,17.399569,17.811895,16.762508,16.598932,18.406147,18.62067,19.743532,19.09884,18.090475,14.308673,13.982775,12.819777,13.654455,16.700144,16.523012,16.164593,14.705779,17.554409,19.21847,17.457333,18.502542,17.700436,17.99442,16.128841,18.04459,1.1060379,2.0531287,7.519827,0.4625687,29.029121,34.921513,36.524605,15.675519,18.495953,17.597645,18.148932,14.879061,17.79378,22.08
4446176.924,658194.7026,18.077093,1.0837026,1.1375333,27.782873,30.785692,27.653076,24.91216,23.032774,36.42229,33.674446,43.523155,41.422657,44.830776,36.083927,36.442356,29.838694,33.43195,32.27117,2.2542362,1.8456563,7.077373,7.846742,1383.25,8.581387,3.5200195,2.59148,0.29663086,20,30,0.38446772,0.4319282,0.26961222,0.28223866,0.36592788,0.69927126,0.80453485,13.557852,15.759969,11.191917,13.341696,17.888905,19.975302,18.012983,15.563701,16.57896,16.094067,15.370013,16.927996,19.179272,19.177538,18.067684,17.426512,14.900003,15.034433,15.536174,16.6876,20.027819,19.041147,18.345669,16.871023,16.702133,15.74175,15.395877,17.855066,18.26178,19.11502,18.48913,17.282515,14.301616,13.985837,12.827637,13.556185,16.646194,16.34675,16.123005,14.6474905,15.809622,17.38212,15.786153,16.678175,16.12525,16.43618,14.75166,16.33081,1.1106179,2.0499463,7.4620576,0.4625687,29.284283,35.04837,36.26314,15.675519,17.34222,17.081835,17.365822,14.826745,16.138453,22.08
4446176.924,658199.7026,21.08752,1.0821767,1.1251756,27.691559,30.789267,28.02311,25.662218,23.269228,36.636333,33.823303,43.218555,41.035366,44.23863,36.08124,36.13477,29.94689,33.465126,32.469437,2.2274196,1.8395481,6.968641,7.801922,1383.21,330.57376,3.6796875,1.2827922,0.20214844,20,30,0.38446772,0.4319282,0.26961222,0.28223866,0.36592788,0.69927126,0.80453485,13.759455,14.565333,10.165911,14.889017,16.875244,19.67595,18.272589,15.307381,16.13035,16.4885,14.97307,15.83992,18.653526,19.395308,18.062506,17.151743,16.647785,16.671726,15.296727,15.602023,18.973078,19.131922,19.97727,17.269045,14.392153,13.336952,13.792727,15.388127,15.855302,16.977621,17.410404,15.177546,15.407331,13.924065,13.443468,14.078047,15.970953,16.303358,16.17354,14.880586,16.57303,17.204582,16.46887,15.267466,15.43071,14.910464,14.917482,15.917644,1.1036761,2.033484,7.3852816,0.4625687,29.240414,35.22982,36.108006,15.457643,17.077597,17.471504,15.307612,15.042967,15.8246565,22.08
4446176.924,658204.7026,23.994204,1.050624,1.083182,27.307785,31.05319,28.37184,26.391691,23.39415,36.834248,33.928856,43.295826,40.626877,44.24864,36.226097,35.832336,29.81426,33.73953,32.443333,2.1882834,1.8319315,6.8801284,7.7260437,1383.11,198.75008,-0.6801758,1.6483064,0.055541992,20,30,0.38750547,0.4428849,0.26965034,0.2786321,0.3394213,0.68064165,0.7890352,11.846547,14.821043,9.5245,15.599994,16.505865,19.791925,16.99911,14.927205,15.557709,16.489767,15.3348055,15.689077,18.222813,20.765947,17.581894,17.270273,15.541725,15.855397,15.962465,16.079367,17.27774,21.539762,18.047092,17.16602,13.970659,13.593636,14.366467,15.532672,15.58636,18.718908,16.010344,15.40351,16.656084,13.374232,13.908879,14.844358,15.745216,16.533735,15.828718,15.15412,16.660187,17.243298,16.069286,15.307533,14.421402,15.575783,14.204931,15.836223,1.066903,2.0101075,7.3030863,0.45539585,29.180489,35.381554,36.029217,15.012712,17.091717,17.186222,15.397008,15.270175,15.640346,22.08
4446176.924,658209.7026,27.941265,1.049169,1.055554,27.203129,31.058447,28.886477,27.438469,23.654282,37.244015,34.120323,42.769173,40.134113,43.45157,36.07858,35.429386,30.06438,33.839703,32.761215,2.161396,1.8246559,6.7428627,7.6744328,1383.07,169.33344,-0.32080078,3.0145059,-0.0234375,20,30,0.38750547,0.4428849,0.26965034,0.2786321,0.3394213,0.68064165,0.7890352,11.846547,14.821043,9.5245,15.599994,16.505865,19.791925,16.99911,14.927205,15.557709,16.489767,15.3348055,15.689077,18.222813,20.765947,17.581894,17.270273,15.541725,15.855397,15.962465,16.079367,17.27774,21.539762,18.047092,17.16602,13.970659,13.593636,14.366467,15.532672,15.58636,18.718908,16.010344,15.40351,16.656084,13.374232,13.908879,14.844358,15.745216,16.533735,15.828718,15.15412,16.660187,17.243298,16.069286,15.307533,14.421402,15.575783,14.204931,15.836223,1.0523615,1.993026,7.2086477,0.45539585,29.130787,35.682167,35.753983,15.012712,17.091717,17.186222,15.397008,15.270175,15.640346,22.08
4446171.924,658129.7026,16.0302,1.1898271,1.3569422,28.766108,31.438204,27.87598,23.491423,23.205812,38.237514,32.41335,40.55952,40.636063,44.7265,32.788933,36.789967,30.772945,35.32459,31.709284,2.4057872,1.8968717,7.034153,7.9742074,1383.39,358.62668,3.800293,3.5775335,0.3277588,20,30,0.38482162,0.43470854,0.2935844,0.2871587,0.37619177,0.6901191,0.78515565,12.285342,14.563382,11.903955,13.522296,18.485464,20.313704,17.002317,15.394846,16.980982,18.20731,16.655537,16.923626,20.072172,21.106352,19.17462,18.590559,17.139444,16.479092,15.595949,17.184023,18.944725,20.147816,19.582428,17.69108,17.260906,16.830431,17.108313,17.69249,19.116102,20.231913,19.760038,18.203732,15.361827,15.73817,13.812187,15.814896,18.01252,19.726234,18.462282,16.484251,18.322123,19.385105,16.783062,19.128666,17.104359,17.925114,16.357254,17.956259,1.2733846,2.1513295,7.50418,0.46453428,30.102156,35.32543,34.78945,15.439494,18.4458,17.86764,18.285742,16.704016,17.857954,22.08
4446171.924,658134.7026,17.755262,1.1839925,1.3589215,28.77309,31.43315,27.508179,23.329515,23.193262,37.776066,32.379654,41.2477,41.23411,46.363464,33.28246,37.03544,30.431662,34.96716,30.384895,2.4002156,1.8953238,7.1085424,7.9895635,1383.41,357.35498,4.0405273,3.7230887,0.33666992,20,30,0.38482162,0.43470854,0.2935844,0.2871587,0.37619177,0.6901191,0.78515565,12.466497,16.049221,12.809278,13.96681,17.394253,19.493505,16.772074,15.561324,16.745256,18.15475,16.293068,17.312206,20.248972,20.386223,18.795536,18.426561,15.8771515,16.761597,15.895421,17.051939,18.917727,18.804012,20.318771,17.456207,17.894331,18.33038,16.619318,17.266438,18.131762,19.020037,20.649635,18.099957,15.139791,15.880386,14.352618,14.140988,17.365538,17.670805,17.929071,15.777149,18.213345,19.089975,17.303238,18.202549,17.198715,16.997404,17.784683,17.805136,1.271457,2.1477697,7.549053,0.46453428,30.103119,35.077858,35.15895,15.564521,18.276571,17.660946,18.273127,16.068457,17.827131,22.08
4446171.924,658139.7026,18.508516,1.1603905,1.3137565,28.44026,31.36979,27.822342,23.896463,23.436563,37.885338,32.790424,40.87045,40.985058,47.13478,33.51148,36.850014,30.499355,34.654934,30.043823,2.3748422,1.884897,7.122833,7.95528,1383.43,358.70215,4.161133,3.7772062,0.34899902,20,30,0.38482162,0.43470854,0.2935844,0.2871587,0.37619177,0.6901191,0.78515565,12.466497,16.049221,12.809278,13.96681,17.394253,19.493505,16.772074,15.561324,16.745256,18.15475,16.293068,17.312206,20.248972,20.386223,18.795536,18.426561,15.8771515,16.761597,15.895421,17.051939,18.917727,18.804012,20.318771,17.456207,17.894331,18.33038,16.619318,17.266438,18.131762,19.020037,20.649635,18.099957,15.139791,15.880386,14.352618,14.140988,17.365538,17.670805,17.929071,15.777149,18.213345,19.089975,17.303238,18.202549,17.198715,16.997404,17.784683,17.805136,1.2370734,2.1298695,7.5390563,0.46453428,29.905025,35.337883,35.180748,15.564521,18.276571,17.660946,18.273127,16.068457,17.827131,22.08
4446171.924,658144.7026,18.360529,1.1274948,1.2961067,28.523027,30.905647,27.710312,23.776926,23.47134,37.782616,33.10028,41.633007,41.813488,48.465454,33.584885,37.053688,29.79293,33.81072,28.950655,2.3512359,1.8776957,7.175619,7.947294,1383.44,0.44998524,4.279297,3.6906908,0.35888672,20,30,0.38502312,0.42951617,0.28760728,0.28160283,0.36809498,0.7005972,0.7981804,12.9833555,14.814258,12.253958,13.098126,16.200552,20.4676,19.13129,15.31294,16.287384,18.854883,15.98009,16.611006,20.288532,21.120707,19.00341,18.450527,16.333017,16.318842,15.75903,15.7579975,19.182621,19.676805,19.64533,17.364536,17.878174,17.80951,16.341759,16.874878,17.980068,19.350012,20.075336,17.891489,14.938486,14.93844,14.521027,14.20047,16.539131,18.23984,17.047977,15.552629,17.833048,19.094227,17.419003,17.861443,17.462643,17.230635,16.378042,17.681826,1.2118008,2.1144657,7.5614567,0.46437457,29.714336,35.44145,35.319286,15.564163,18.306574,17.524805,18.044249,15.775053,17.611292,22.08
