latitude,longitude,yield,Carbon (0-15 cm),Carbon (15-30 cm),Clay (0-15 cm),Clay (15-30 cm),Clay (30-60 cm),Clay (60-90 cm),Clay (90-120 cm),Sand (0-15 cm),Sand (15-30 cm),Sand (30-60 cm),Sand (60-90 cm),Sand (90-120 cm),Silt (0-15 cm),Silt (15-30 cm),Silt (30-60 cm),Silt (60-90 cm),Silt (90-120 cm),OM (0-15 cm),OM (15-30 cm),pH (0-15 cm),pH (15-30 cm),Elevation,Aspect,Curvature,Slope,TPI,Nitrogen,Phosphorous,ETa_Oct,ETa_Nov,ETa_Dec,ETa_Jan,ETa_Feb,ETa_Mar,ETa_Apr,SM 30 cm Oct,SM 30 cm Nov,SM 30 cm Dec,SM 30 cm Jan,SM 30 cm Feb,SM 30 cm Mar,SM 30 cm Apr,SM 30 cm growing,SM 60 cm Oct,SM 60 cm Nov,SM 60 cm Dec,SM 60 cm Jan,SM 60 cm Feb,SM 60 cm Mar,SM 60 cm Apr,SM 60 cm growing,SM 90 cm Oct,SM 90 cm Nov,SM 90 cm Dec,SM 90 cm Jan,SM 90 cm Feb,SM 90 cm Mar,SM 90 cm Apr,SM 90 cm growing,SM 120 cm Oct,SM 120 cm Nov,SM 120 cm Dec,SM 120 cm Jan,SM 120 cm Feb,SM 120 cm Mar,SM 120 cm Apr,SM 120 cm growing,SM 150 cm Oct,SM 150 cm Nov,SM 150 cm Dec,SM 150 cm Jan,SM 150 cm Feb,SM 150 cm Mar,SM 150 cm Apr,SM 150 cm growing,SM 180 cm Oct,SM 180 cm Nov,SM 180 cm Dec,SM 180 cm Jan,SM 180 cm Feb,SM 180 cm Mar,SM 180 cm Apr,SM 180 cm growing,Carbon,OM,pH,ETa,Clay,Sand,Silt,SM 30 cm,SM 60 cm,SM 90 cm,SM 120 cm,SM 150 cm,SM 180 cm,Precipitation
4446811.924,659489.7026,68.58398,0.9059523,0.9645916,26.897385,33.02395,28.405144,24.689342,21.449625,44.960682,40.225506,47.55728,56.762375,61.652203,27.834444,25.79409,22.880436,18.468258,15.533439,2.088617,1.8374132,6.881209,7.997112,1379.34,325.80267,0.07910156,0.43273365,0.003295898,35,15,0.7695168,0.4872201,0.24248758,0.26756158,0.30655864,0.9678654,0.7333947,24.785965,20.551115,10.662872,14.238466,13.401286,19.835651,17.470907,16.543493,24.97924,25.698553,18.248161,21.253462,18.632292,23.593948,21.47641,21.723139,18.64652,19.522938,15.495061,15.697299,13.618351,21.511444,19.720787,17.085651,21.093584,21.708122,15.23566,15.544454,16.74025,21.122662,18.439901,17.919504,20.451986,20.956434,19.665266,20.66482,19.614763,18.60154,17.121706,19.930222,23.905544,24.581856,22.807463,23.018911,18.315296,22.239841,22.109121,22.614197,0.935272,1.9630151,7.4391603,0.5392293,29.960667,42.593094,26.814266,17.278038,21.983154,17.744627,18.554947,19.582357,22.425432,68.06
4446811.924,659494.7026,65.07239,0.8921713,0.9471003,26.601454,31.970667,28.316837,25.066614,21.368055,45.697834,41.902187,47.685825,56.29431,60.97107,27.313772,25.400986,23.542688,18.446651,16.736193,2.095531,1.7764434,6.9573874,8.085293,1379.35,326.31665,-0.16015625,0.4133196,-0.008911133,35,15,0.7966557,0.489466,0.23974526,0.2714824,0.30712885,0.96980995,0.741077,24.570988,19.58741,11.057658,16.100958,12.435069,19.387032,16.645273,16.714022,26.202309,24.056986,17.44586,21.436815,19.352285,23.882795,20.381495,21.604101,20.345634,17.520746,14.630048,15.283419,16.438604,19.345737,17.22584,16.731531,21.009047,18.06345,14.375607,15.081125,15.816178,19.825724,18.16884,16.979368,18.147284,19.547285,18.565636,20.321371,19.726936,17.331963,18.582237,19.188349,23.177458,21.681665,23.742071,21.532463,22.58574,21.210186,21.632103,22.488436,0.9196358,1.9359872,7.5213404,0.5450522,29.28606,43.80001,26.35738,17.112055,21.822649,17.255718,17.477139,18.88896,22.223097,68.06
4446811.924,659499.7026,65.83759,0.8825715,0.95443094,26.49937,31.801403,28.328531,25.108889,21.422283,46.29873,43.648815,47.927956,56.216633,61.086956,26.848312,24.982655,23.404009,18.508148,16.681524,2.1049323,1.7212023,7.028029,8.161952,1379.38,322.7694,0.040039062,0.44996598,0,35,15,0.7966557,0.489466,0.23974526,0.2714824,0.30712885,0.96980995,0.741077,23.698414,20.699623,11.422328,16.302958,13.689728,19.246117,15.034743,16.966936,27.671827,25.287954,18.672033,21.245659,19.039328,23.288765,19.50265,22.21911,22.468327,16.636555,15.957822,14.976028,15.142888,21.409344,17.714787,17.461632,21.856056,15.831807,15.4404335,14.305097,16.001291,20.223164,17.012144,17.00905,18.990492,18.684074,19.854342,19.615742,20.081314,17.90598,16.505508,19.27783,22.16659,22.85922,22.992048,20.081486,21.735071,22.70708,21.891699,22.074755,0.91850126,1.9130673,7.5949907,0.5450522,29.150387,44.97377,25.915483,17.156273,22.101175,17.757963,17.238571,18.80535,22.061886,68.06
4446811.924,659504.7026,78.25389,0.87019986,0.93227667,26.595213,31.785864,28.408556,24.483238,21.535496,46.921165,45.267014,48.23317,56.840794,61.181255,26.271252,24.486874,23.069195,18.788445,16.636602,2.0950665,1.6848488,7.104584,8.222503,1379.4,324.84656,-0.079589844,0.47282866,-0.003295898,35,15,0.7966557,0.489466,0.23974526,0.2714824,0.30712885,0.96980995,0.741077,23.698414,20.699623,11.422328,16.302958,13.689728,19.246117,15.034743,16.966936,27.671827,25.287954,18.672033,21.245659,19.039328,23.288765,19.50265,22.21911,22.468327,16.636555,15.957822,14.976028,15.142888,21.409344,17.714787,17.461632,21.856056,15.831807,15.4404335,14.305097,16.001291,20.223164,17.012144,17.00905,18.990492,18.684074,19.854342,19.615742,20.081314,17.90598,16.505508,19.27783,22.16659,22.85922,22.992048,20.081486,21.735071,22.70708,21.891699,22.074755,0.90123826,1.8899577,7.6635437,0.5450522,29.190538,46.09409,25.379063,17.156273,22.101175,17.757963,17.238571,18.80535,22.061886,68.06
4446811.924,659509.7026,78.024315,0.85689884,0.9431181,26.484844,31.54103,28.597193,25.243134,21.77715,47.51074,46.532032,48.649708,56.480206,61.23525,25.77045,24.010159,23.019424,18.123844,16.60879,2.0629797,1.6662457,7.099606,8.229928,1379.43,321.8251,0.041015625,0.5097799,0.001220703,35,15,0.7966557,0.489466,0.23974526,0.2714824,0.30712885,0.96980995,0.741077,23.698414,20.636255,12.452569,16.111736,14.769961,20.060442,15.718692,17.387186,27.284822,25.527044,17.330137,20.388767,19.05633,23.662573,19.732887,21.651651,22.065685,20.375298,17.04843,16.294992,15.224444,20.673325,17.199055,18.17196,21.873882,17.735247,15.389943,14.798441,16.042917,19.705257,16.848135,17.224752,18.970032,17.673933,18.17282,20.124897,18.59566,16.843615,16.968693,18.584902,22.00265,23.266539,23.551964,21.284658,21.237453,21.476234,21.434958,22.26948,0.90000844,1.8646127,7.6647673,0.5450522,29.012938,47.021385,24.890305,17.635437,21.854654,18.411604,17.48483,18.192806,22.036348,68.06
4446811.924,659514.7026,87.0721,0.8460942,0.9348451,26.39257,31.454504,28.84893,25.300325,21.921402,48.11214,47.57321,49.14637,56.414413,61.398018,25.225756,23.614185,22.80235,18.149473,16.691044,2.0155518,1.6684276,7.1019006,8.223536,1379.46,319.09094,0.0390625,0.5684411,0.001098633,35,15,0.7966557,0.489466,0.23974526,0.2714824,0.30712885,0.96980995,0.741077,24.4047,20.664179,11.873428,14.962397,15.404854,16.883093,15.88239,16.93874,26.995562,26.5393,17.685884,21.39104,19.335165,23.281109,19.723663,22.030785,21.502403,21.090124,16.61184,16.498077,18.561705,20.607004,17.248657,18.512224,20.711544,17.617165,14.111678,17.06506,17.137463,18.8454,16.952719,17.23408,19.531544,19.492575,19.030636,18.731152,18.13529,15.753293,16.51085,18.681501,22.67904,22.081163,21.889616,21.456179,22.038467,20.383427,21.44547,21.863245,0.8904697,1.8419898,7.662718,0.5450522,28.923538,47.842674,24.419971,17.153578,22.13596,18.874258,17.491575,18.169334,21.71048,68.06
4446811.924,659519.7026,79.74342,0.8495197,0.8939904,26.457312,32.029804,29.083616,25.01314,21.700514,48.496784,48.628895,49.726315,55.64252,60.713634,24.816717,23.749092,23.013372,19.436811,18.3453,1.9796937,1.685338,7.095051,8.215286,1379.49,320.7129,-0.080078125,0.61107177,-0.001098633,35,15,0.7966557,0.489466,0.23974526,0.2714824,0.30712885,0.96980995,0.741077,24.4047,20.664179,11.873428,14.962397,15.404854,16.883093,15.88239,16.93874,26.995562,26.5393,17.685884,21.39104,19.335165,23.281109,19.723663,22.030785,21.502403,21.090124,16.61184,16.498077,18.561705,20.607004,17.248657,18.512224,20.711544,17.617165,14.111678,17.06506,17.137463,18.8454,16.952719,17.23408,19.531544,19.492575,19.030636,18.731152,18.13529,15.753293,16.51085,18.681501,22.67904,22.081163,21.889616,21.456179,22.038467,20.383427,21.44547,21.863245,0.87175506,1.8325158,7.6551685,0.5450522,29.243557,48.56284,24.282906,17.153578,22.13596,18.874258,17.491575,18.169334,21.71048,68.06
4446811.924,659524.7026,62.128407,0.8416547,0.8862458,26.275536,31.100983,29.206278,24.90417,21.92893,49.052074,49.240448,50.46714,56.613308,60.950855,24.279224,23.522627,22.304726,18.725111,18.386246,1.945469,1.6904664,7.1117344,8.208146,1379.53,332.1103,0.20019531,0.55133796,0.012207031,35,15,0.805735,0.48898026,0.24906138,0.2980537,0.30678827,0.97111326,0.7421576,24.556206,20.213072,9.931297,16.072445,14.049121,18.414904,16.98609,16.67768,27.461535,24.83982,16.84417,21.264765,19.337847,23.868261,19.17623,21.67858,19.850685,18.915565,16.21091,17.126785,16.46334,19.736034,16.462212,17.709574,18.95921,16.045275,14.775253,15.376292,16.534706,17.417263,17.831686,16.37971,19.59551,19.949732,18.89046,19.932684,19.12181,18.003593,17.501062,19.36154,21.354378,22.84111,22.388811,21.842018,21.943222,21.06837,22.839762,22.03515,0.86395025,1.8179677,7.6599402,0.5516985,28.68826,49.146263,23.900925,17.174734,21.827517,17.823647,16.70567,18.999266,22.039669,68.06
4446811.924,659529.7026,65.75067,0.8394805,0.8817154,26.30185,31.015451,29.250278,25.005493,22.373894,49.45254,49.734375,51.21482,56.582108,61.55481,23.835339,23.373465,22.091497,18.707247,17.365301,1.9251186,1.7026939,7.1026053,8.199785,1379.54,345.5835,0.040527344,0.5175875,0.004516602,35,15,0.805735,0.48898026,0.24906138,0.2980537,0.30678827,0.97111326,0.7421576,23.872635,21.040466,10.26365,14.287059,12.03938,18.112608,16.934332,16.036348,27.10416,25.2565,16.923597,20.840479,18.54492,24.064022,19.611639,21.61812,21.333305,18.196125,14.2524605,16.549007,16.304594,17.271252,19.880339,17.250696,19.544556,18.63728,13.830224,15.598195,16.215504,18.569052,21.48996,16.706532,17.415894,19.596437,18.727098,20.357258,19.624445,18.965015,19.891068,19.046642,22.172321,24.44531,21.755178,23.412926,23.709648,22.032078,24.203333,22.854158,0.86059797,1.8139062,7.6511955,0.5516985,28.65865,49.59346,23.6044,16.650019,21.763615,17.68387,17.697824,19.225315,23.1044,68.06
4446811.924,659534.7026,67.237,0.83766437,0.8874457,26.533293,31.274977,29.203157,25.267382,22.478245,49.859486,49.7396,51.730465,57.251503,61.61419,23.377365,23.430882,21.461912,17.733362,17.335537,1.9090394,1.7194276,7.097524,8.179224,1379.55,350.5251,0.080566406,0.5225811,0.004516602,35,15,0.805735,0.48898026,0.24906138,0.2980537,0.30678827,0.97111326,0.7421576,23.872635,21.040466,10.26365,14.287059,12.03938,18.112608,16.934332,16.036348,27.10416,25.2565,16.923597,20.840479,18.54492,24.064022,19.611639,21.61812,21.333305,18.196125,14.2524605,16.549007,16.304594,17.271252,19.880339,17.250696,19.544556,18.63728,13.830224,15.598195,16.215504,18.569052,21.48996,16.706532,17.415894,19.596437,18.727098,20.357258,19.624445,18.965015,19.891068,19.046642,22.172321,24.44531,21.755178,23.412926,23.709648,22.032078,24.203333,22.854158,0.862555,1.8142335,7.6383743,0.5516985,28.904135,49.799545,23.404123,16.650019,21.763615,17.68387,17.697824,19.225315,23.1044,68.06
