latitude,longitude,yield,Carbon (0-15 cm),Carbon (15-30 cm),Clay (0-15 cm),Clay (15-30 cm),Clay (30-60 cm),Clay (60-90 cm),Clay (90-120 cm),Sand (0-15 cm),Sand (15-30 cm),Sand (30-60 cm),Sand (60-90 cm),Sand (90-120 cm),Silt (0-15 cm),Silt (15-30 cm),Silt (30-60 cm),Silt (60-90 cm),Silt (90-120 cm),OM (0-15 cm),OM (15-30 cm),pH (0-15 cm),pH (15-30 cm),Elevation,Aspect,Curvature,Slope,TPI,Nitrogen,Phosphorous,ETa_Oct,ETa_Nov,ETa_Dec,ETa_Jan,ETa_Feb,ETa_Mar,ETa_Apr,SM 30 cm Oct,SM 30 cm Nov,SM 30 cm Dec,SM 30 cm Jan,SM 30 cm Feb,SM 30 cm Mar,SM 30 cm Apr,SM 30 cm growing,SM 60 cm Oct,SM 60 cm Nov,SM 60 cm Dec,SM 60 cm Jan,SM 60 cm Feb,SM 60 cm Mar,SM 60 cm Apr,SM 60 cm growing,SM 90 cm Oct,SM 90 cm Nov,SM 90 cm Dec,SM 90 cm Jan,SM 90 cm Feb,SM 90 cm Mar,SM 90 cm Apr,SM 90 cm growing,SM 120 cm Oct,SM 120 cm Nov,SM 120 cm Dec,SM 120 cm Jan,SM 120 cm Feb,SM 120 cm Mar,SM 120 cm Apr,SM 120 cm growing,SM 150 cm Oct,SM 150 cm Nov,SM 150 cm Dec,SM 150 cm Jan,SM 150 cm Feb,SM 150 cm Mar,SM 150 cm Apr,SM 150 cm growing,SM 180 cm Oct,SM 180 cm Nov,SM 180 cm Dec,SM 180 cm Jan,SM 180 cm Feb,SM 180 cm Mar,SM 180 cm Apr,SM 180 cm growing,Carbon,OM,pH,ETa,Clay,Sand,Silt,SM 30 cm,SM 60 cm,SM 90 cm,SM 120 cm,SM 150 cm,SM 180 cm,Precipitation
4446971.924,659389.7026,99.14539,0.9472489,0.6158291,25.53281,30.286545,32.417927,27.387318,20.775742,41.22248,40.28843,42.508606,49.93693,62.865772,32.369892,29.01003,25.119865,22.887793,15.660361,2.3170037,1.8838404,6.40231,7.1750064,1377.45,284.02252,0.0390625,0.7086023,-0.001220703,0,20,0.5313848,0.23987348,0.22927387,0.19037963,0.2851337,0.72179586,0.94318527,15.080709,14.296396,15.842462,17.924715,13.0065565,18.611866,17.665525,16.01679,20.18379,20.409025,20.604448,22.832838,21.129484,22.917267,23.523695,21.543169,16.281418,11.610166,15.112345,17.767965,18.726912,17.843422,16.80544,16.267366,17.64694,16.778297,16.81658,19.572628,18.521057,18.272696,20.187292,18.026241,20.568216,17.25897,18.47373,21.21851,19.874237,19.460098,20.260878,19.378235,18.810453,15.758148,16.907818,20.313274,16.463072,18.145546,18.119831,17.6075,0.78153896,2.1004221,6.788658,0.4487181,27.909678,40.755455,30.68996,16.061174,21.657223,16.30681,18.2565,19.587805,17.788305,35.55
4446971.924,659394.7026,99.84924,0.910043,0.587754,25.154444,29.542383,32.092964,26.962984,20.261644,42.089317,41.101707,43.568417,50.968227,64.00999,31.692804,28.775639,24.442862,22.377491,14.897542,2.2392054,1.8366306,6.3744783,7.168318,1377.51,278.9701,-0.119628906,0.8264388,-0.006591797,0,20,0.5313848,0.23987348,0.22927387,0.19037963,0.2851337,0.72179586,0.94318527,14.656809,13.8177185,15.521821,17.634901,12.739428,18.356354,17.176695,15.667873,21.446472,21.579906,21.870722,24.047895,21.916727,23.852123,24.562872,22.618872,17.915682,13.2848625,16.407839,19.069471,20.14824,18.915857,17.776619,17.615736,16.902605,16.374798,16.628658,17.43046,16.68869,15.796377,18.666183,16.757023,20.237,17.543438,18.509626,19.790968,18.736874,17.871769,19.267305,18.680597,18.805143,15.75395,16.90251,20.309446,16.462206,18.141348,18.116003,17.603735,0.7488985,2.037918,6.771398,0.4487181,27.348413,41.595512,30.234222,15.700532,22.753817,17.64551,16.926825,18.850996,17.784372,35.55
4446971.924,659399.7026,96.18662,0.8878903,0.57482487,25.040905,29.114908,31.437124,26.609447,20.50254,43.39762,42.16085,44.414948,50.843197,61.801685,30.843882,28.323841,24.335817,22.587997,16.535112,2.1446762,1.7887002,6.4056096,7.196025,1377.59,272.91324,0.03955078,0.84627086,0.002197266,0,20,0.5313848,0.23987348,0.22927387,0.19037963,0.2851337,0.72179586,0.94318527,14.518523,14.263022,15.829909,18.607584,14.683226,17.980282,18.80875,16.133875,18.632856,17.314545,19.402761,22.928585,19.178442,22.075542,22.20734,20.019728,12.596959,12.245197,17.056917,17.36692,14.717735,15.7794285,14.688432,14.880136,11.842202,11.585805,13.487493,15.538901,13.577939,13.459265,14.682885,13.266549,15.11827,14.594717,16.358198,17.925222,15.373476,14.78359,16.04296,15.472627,16.39229,14.898895,15.540538,19.262497,16.639668,16.821297,15.926054,16.465565,0.7313576,1.9666882,6.8008175,0.4487181,27.077908,42.779236,29.583862,16.384472,20.24858,14.921655,13.453499,15.742348,16.49732,35.55
4446971.924,659404.7026,94.46135,0.8615887,0.56221575,24.890285,28.938465,30.593433,26.605843,20.755054,44.87821,43.263504,45.87411,51.930935,61.464115,29.887167,27.623869,23.6489,21.403326,16.532206,2.0474648,1.7519557,6.4290214,7.2251606,1377.66,269.11795,-0.079589844,0.9312946,-0.00769043,0,20,0.5282845,0.2385694,0.22761069,0.19037963,0.2851337,0.71599406,0.9060496,11.750353,11.224943,14.084291,18.131504,12.759218,16.474688,18.16753,14.298018,18.964676,15.938179,19.069754,22.704681,17.95945,21.384983,23.337729,19.53477,18.051292,14.429196,17.617825,20.46483,18.517395,17.874083,18.984732,17.760267,13.77136,12.015689,14.026105,15.895587,15.25137,14.225482,16.314007,14.218478,15.735509,13.87035,16.583733,16.706722,15.173688,16.453888,17.523329,15.825978,16.354519,13.773681,15.987124,18.056154,15.705153,16.947163,16.975582,15.957199,0.71190226,1.8997103,6.827091,0.44171736,26.914375,44.070854,28.755518,14.6560755,19.908493,17.991337,14.499944,16.006746,16.257053,35.55
4446971.924,659409.7026,91.63608,0.8334099,0.55220973,24.605186,28.80476,29.634977,26.462198,20.818409,46.30346,44.14389,47.306202,52.864536,61.519657,28.948135,26.867075,23.120071,20.535702,16.466623,1.9504893,1.7281452,6.412789,7.249383,1377.75,267.50693,0,0.98875636,0.001098633,0,20,0.5282845,0.2385694,0.22761069,0.19037963,0.2851337,0.71599406,0.9060496,11.750353,11.224943,14.084291,18.131504,12.759218,16.474688,18.16753,14.298018,18.964676,15.938179,19.069754,22.704681,17.95945,21.384983,23.337729,19.53477,18.051292,14.429196,17.617825,20.46483,18.517395,17.874083,18.984732,17.760267,13.77136,12.015689,14.026105,15.895587,15.25137,14.225482,16.314007,14.218478,15.735509,13.87035,16.583733,16.706722,15.173688,16.453888,17.523329,15.825978,16.354519,13.773681,15.987124,18.056154,15.705153,16.947163,16.975582,15.957199,0.6928098,1.8393173,6.831086,0.44171736,26.704973,45.223675,27.907604,14.6560755,19.908493,17.991337,14.499944,16.006746,16.257053,35.55
4446971.924,659414.7026,89.55139,0.80113184,0.5459363,24.347433,28.901133,28.72748,26.002169,20.746359,47.617435,44.65622,48.26822,53.930527,62.23167,28.143124,26.253954,23.04278,19.841307,15.82628,1.8462019,1.716909,6.388736,7.262508,1377.83,265.9781,-0.12060547,1.0195224,-0.008911133,0,20,0.5282845,0.2385694,0.22761069,0.19037963,0.2851337,0.71599406,0.9060496,11.759723,9.538972,12.435021,17.82422,13.297351,16.73715,16.618458,13.775655,18.852844,16.577652,18.271084,23.121244,17.396238,20.650616,21.925808,19.311674,17.969645,14.978582,17.588438,20.400751,19.2462,17.759836,19.402378,17.992208,14.214665,12.947052,14.244797,17.697483,15.523622,15.792546,16.253822,15.08368,14.953208,14.263698,14.146879,16.595552,15.239916,15.18718,15.243089,15.059948,16.681978,16.67579,15.323409,18.882446,16.23356,16.296753,16.735796,16.58034,0.67353404,1.7815554,6.8256216,0.44171736,26.624283,46.136826,27.19854,14.030128,19.542212,18.19226,15.239141,15.089931,16.689962,35.55
4446971.924,659419.7026,89.136635,0.76338696,0.5384563,23.89432,28.981283,27.405529,25.978806,20.75611,48.89956,44.97531,50.363987,55.372093,62.416363,27.350863,25.663044,22.18199,18.37254,15.363644,1.7261764,1.715485,6.3310385,7.256513,1377.93,263.67474,0.08105469,1.0378368,0.004516602,0,20,0.5282845,0.2385694,0.22761069,0.19037963,0.2851337,0.71599406,0.9060496,12.949974,11.952213,13.934631,17.631315,13.329605,17.838541,17.304697,14.824429,19.63998,17.015114,18.759571,22.273588,18.396633,21.697369,22.168055,19.775469,17.498724,15.002092,16.74032,17.832397,20.335917,17.844193,18.43508,17.617605,15.853955,14.829458,15.201998,16.295866,16.390776,17.258326,17.644247,16.118288,14.370938,12.572021,11.714467,16.164108,14.643219,15.1317215,14.603546,14.200076,16.430841,16.984457,15.78723,17.058565,18.59259,17.844318,19.852474,17.385939,0.65092164,1.7208307,6.7937756,0.44171736,26.437801,46.937435,26.506954,14.991568,19.992903,17.669817,16.21066,14.171432,17.507212,35.55
4446971.924,659424.7026,90.25257,0.7137677,0.53000486,23.43768,29.266775,26.082426,25.328186,20.228502,50.08028,44.868793,51.87598,57.1233,63.018833,26.853746,25.223383,21.901695,17.167213,15.129093,1.597182,1.7237668,6.265175,7.233042,1378.01,260.27048,-0.080078125,1.0169533,-0.006713867,0,20,0.5282845,0.2385694,0.22761069,0.19037963,0.2851337,0.71599406,0.9060496,13.407212,12.428109,14.386695,18.12921,14.062234,18.37973,17.973581,15.375053,21.199625,18.246662,20.285244,24.794535,19.627798,23.518093,24.640686,21.450186,17.024767,14.424853,16.215086,17.631397,20.256224,17.43962,18.348785,17.243303,16.38797,15.025386,15.522169,16.338562,15.79461,17.326015,17.100641,16.172358,14.036429,12.354783,11.362108,15.55099,14.336739,14.690708,14.005319,13.829388,16.035536,16.771914,15.427026,16.739386,18.237036,17.273596,19.09913,17.021288,0.62188625,1.6604744,6.7491083,0.44171736,26.352226,47.474537,26.038565,15.53811,21.758951,17.33439,16.213621,13.762439,17.083376,35.55
4446971.924,659429.7026,92.464264,0.7065811,0.5180465,23.099262,28.90174,25.773573,24.596851,21.084526,51.14913,46.2181,52.73758,58.2343,63.048542,25.962523,24.47448,21.372316,16.890762,14.471116,1.5923408,1.6980892,6.304887,7.278162,1378.1,259.98074,-0.20019531,1.2359862,-0.015625,0,20,0.5282845,0.2385694,0.22761069,0.19037963,0.2851337,0.71599406,0.9060496,15.786682,13.230892,15.895223,18.037153,14.646522,19.42347,18.193598,16.324572,21.399292,19.025757,21.113483,25.2345,19.976038,23.440136,25.03551,21.810255,16.943048,15.181972,17.81012,20.979933,20.785099,19.20979,19.753237,18.492247,16.371273,16.101622,17.054144,19.342682,17.887417,17.20211,18.29216,17.316921,16.872072,16.161945,16.292814,19.339825,17.64998,16.827997,17.581657,17.106142,17.370047,17.01036,16.737078,20.55417,19.034117,18.641033,20.110851,18.3429,0.6123138,1.645215,6.7915244,0.44171736,26.0005,48.683617,25.218502,16.459078,22.17496,18.66617,17.464487,17.246613,18.493952,35.55
4446971.924,659434.7026,92.04496,0.71121186,0.51393396,22.383493,28.04464,25.65331,24.542463,21.978542,52.18118,47.819664,53.41234,58.444977,62.556686,25.126736,23.749086,20.859247,16.840242,14.6803255,1.6140374,1.665563,6.362072,7.3222117,1378.22,260.24695,-0.12011719,1.43855,-0.008911133,0,20,0.53971076,0.23082148,0.21174493,0.19037963,0.2851337,0.7190139,0.8585112,15.796484,13.303467,16.160633,17.20596,15.059768,18.805935,18.277105,16.225954,20.793182,19.122454,21.058918,23.094103,19.918638,22.965973,24.062796,21.282276,15.927712,15.078421,16.965536,18.430574,17.325996,17.918598,18.533737,16.969992,15.524854,15.965701,16.7023,18.336506,17.203548,17.274014,17.717783,16.841814,15.289164,15.857875,15.293303,16.47524,18.134005,17.06551,16.65381,16.365597,16.55154,16.18562,15.485963,19.253693,19.175694,20.085825,19.100266,17.883224,0.6125729,1.6398002,6.842142,0.43361655,25.214066,50.00042,24.437912,16.372765,21.573725,17.168653,16.960672,16.395557,17.976942,35.55
